Contig Name	Contig Length
contig_87037_1	12132
contig_8704_1	4805
contig_87040_1	266769
contig_87047_1	158020
contig_87050_1	125173
contig_87058_1	144906
contig_87068_1	53796
contig_8707_1	226154
contig_87073_1	103986
contig_87079_1	58056
contig_87082_1	76459
contig_87093_1	306633
contig_87096_1	15413
contig_87100_1	17746
contig_87144_1	56808
contig_87172_1	24127
contig_87193_1	42041
contig_87199_1	12220
contig_87200_1	59853
contig_87204_1	20588
contig_87207_1	66881
contig_87210_1	26036
contig_87215_1	2758
contig_87229_1	34777
contig_87278_1	69313
contig_8728_1	11371
contig_87281_1	232862
contig_87290_1	19208
contig_87292_1	55185
contig_87299_1	69584
contig_87307_1	31726
contig_8731_1	224051
contig_87313_1	33503
contig_87326_1	56556
contig_87333_1	101179
contig_87336_1	20625
contig_87340_1	21195
contig_87341_1	52538
contig_87343_1	44236
contig_87348_1	18469
contig_87354_1	182119
contig_87363_1	84574
contig_87369_1	8772
contig_87370_1	65742
contig_87388_1	27450
contig_87396_1	9277
contig_87400_1	170205
contig_87401_1	115245
contig_87403_1	21558
contig_87421_1	34860
contig_87430_1	20345
contig_87433_1	16309
contig_87440_1	78182
contig_87443_1	74164
contig_87447_1	9311
contig_87450_1	36707
contig_87464_1	209043
contig_87468_1	17255
contig_8747_1	1248
contig_87474_1	14117
contig_87494_1	16820
contig_87499_1	162623
contig_8750_1	95827
contig_87503_1	1168
contig_87504_1	18960
contig_87508_1	39938
contig_87514_1	16580
contig_87516_1	16630
contig_87521_1	37679
contig_87525_1	2914
contig_87583_1	72310
contig_87599_1	70708
contig_8760_1	21753
contig_87605_1	32430
contig_87608_1	54718
contig_87627_1	122815
contig_87630_1	28206
contig_87665_1	44135
contig_87679_1	177837
contig_87680_1	20933
contig_87683_1	72713
contig_87698_1	10699
contig_8770_1	28193
contig_87701_1	98729
contig_87704_1	160491
contig_87714_1	28956
contig_87723_1	36532
contig_87727_1	36008
contig_87751_1	45662
contig_87757_1	42317
contig_87763_1	58945
contig_87771_1	27622
contig_87778_1	70324
contig_87784_1	33669
contig_87787_1	34064
contig_87788_1	29121
contig_87790_1	41546
contig_87799_1	14760
contig_87800_1	49330
contig_8781_1	16347
contig_87839_1	74368
contig_8785_1	55103
contig_87850_1	52432
contig_87856_1	43127
contig_87859_1	19973
contig_87869_1	185642
contig_87870_1	59091
contig_87872_1	42481
contig_87897_1	198422
contig_87900_1	59960
contig_87902_1	23015
contig_87903_1	163057
contig_87914_1	32427
contig_87915_1	14526
contig_87916_1	29731
contig_87920_1	46487
contig_87921_1	38511
contig_87930_1	12728
contig_87935_1	32461
contig_87956_1	20252
contig_87961_1	35850
contig_87965_1	45907
contig_87966_1	15145
contig_8797_1	5170
contig_87970_1	84676
contig_87982_1	40260
contig_87984_1	162527
contig_87991_1	32466
contig_88000_1	223381
contig_88025_1	19196
contig_88026_1	9284
contig_88027_1	97034
contig_88050_1	23816
contig_8807_1	7144
contig_8809_1	166940
contig_8813_1	13324
contig_88135_1	512
contig_88138_1	3033
contig_88148_1	44965
contig_8815_1	501
contig_88152_1	19959
contig_88155_1	99396
contig_88161_1	57707
contig_88164_1	185594
contig_8817_1	527
contig_88177_1	97535
contig_88179_1	74368
contig_88181_1	81631
contig_88191_1	43413
contig_88225_1	27003
contig_88229_1	67444
contig_88233_1	20583
contig_88235_1	35875
contig_88246_1	40565
contig_88249_1	83088
contig_88258_1	29077
contig_8827_1	27732
contig_88276_1	34083
contig_88279_1	49903
contig_88285_1	21109
contig_8829_1	67583
contig_8830_1	886
contig_88308_1	9991
contig_88319_1	34137
contig_88331_1	12376
contig_88343_1	15241
contig_8835_1	20999
contig_88360_1	18874
contig_88365_1	44237
contig_88370_1	51001
contig_88377_1	14914
contig_88386_1	35121
contig_88390_1	21727
contig_88395_1	19630
contig_88398_1	21767
contig_88399_1	120518
contig_88405_1	74209
contig_88411_1	35023
contig_88447_1	50190
contig_88454_1	68954
contig_88476_1	378650
contig_88488_1	48557
contig_88499_1	63637
contig_88501_1	18204
contig_88519_1	22167
contig_88522_1	61083
contig_88536_1	105938
contig_88541_1	16228
contig_88546_1	83903
contig_88553_1	27815
contig_88555_1	69630
contig_88568_1	65193
contig_88575_1	22861
contig_88582_1	197777
contig_88583_1	16158
contig_88588_1	53826
contig_88593_1	28632
contig_8860_1	19051
contig_88608_1	29186
contig_88610_1	250456
contig_88614_1	86015
contig_88625_1	14224
contig_88637_1	67119
contig_8864_1	24151
contig_88641_1	49113
contig_88649_1	1587
contig_88651_1	513
contig_88653_1	1345
contig_88657_1	28938
contig_88660_1	25435
contig_88661_1	22304
contig_88667_1	222468
contig_88675_1	64697
contig_88685_1	39636
contig_88700_1	39225
contig_88702_1	74322
contig_88727_1	115513
contig_88738_1	62588
contig_88740_1	25797
contig_88748_1	171519
contig_88751_1	69151
contig_88754_1	74114
contig_88755_1	45348
contig_88759_1	41972
contig_88760_1	82529
contig_88778_1	514783
contig_8878_1	1411675
contig_88791_1	89292
contig_88793_1	46649
contig_88795_1	158473
contig_8881_1	210303
contig_8883_1	186273
contig_88855_1	60618
contig_88858_1	28192
contig_88861_1	21124
contig_88871_1	58870
contig_88897_1	44537
contig_88898_1	39867
contig_88904_1	194795
contig_88907_1	41920
contig_88930_1	45326
contig_88942_1	160737
contig_88948_1	67805
contig_88950_1	27547
contig_88962_1	20600
contig_88968_1	23197
contig_88976_1	37462
contig_88980_1	30519
contig_88982_1	58709
contig_88984_1	17760
contig_88985_1	80601
contig_88990_1	81255
contig_88999_1	72882
contig_89002_1	191041
contig_89003_1	39292
contig_89007_1	53848
contig_89012_1	51057
contig_89019_1	28090
contig_89029_1	50512
contig_89033_1	21295
contig_89035_1	47215
contig_89063_1	20785
contig_89066_1	29296
contig_89071_1	95729
contig_89072_1	49596
contig_89081_1	19286
contig_89098_1	14081
contig_89102_1	126430
contig_89105_1	66151
contig_89111_1	196800
contig_89113_1	121174
contig_8912_1	20201
contig_89120_1	86598
contig_89140_1	57407
contig_89143_1	87922
contig_89149_1	47289
contig_89150_1	19505
contig_89159_1	37105
contig_89162_1	53513
contig_89170_1	50897
contig_89173_1	49422
contig_89182_1	103289
contig_89194_1	174180
contig_8920_1	175599
contig_89207_1	130871
contig_89209_1	18960
contig_89217_1	22038
contig_89221_1	227641
contig_89234_1	16652
contig_89243_1	34180
contig_89250_1	48564
contig_89252_1	34208
contig_89264_1	131312
contig_89268_1	17788
contig_89272_1	13293
contig_89273_1	11200
contig_89278_1	7151
contig_89291_1	25086
contig_89294_1	39104
contig_89314_1	103801
contig_89337_1	29688
contig_89339_1	32606
contig_89356_1	19781
contig_89376_1	6281
contig_8938_1	3417
contig_8940_1	48270
contig_89400_1	161484
contig_89401_1	42955
contig_89406_1	310252
contig_8941_1	2643
contig_8942_1	68154
contig_89425_1	39977
contig_89427_1	83431
contig_89436_1	166536
contig_89442_1	47431
contig_89450_1	74873
contig_89457_1	289208
contig_8948_1	5258
contig_89496_1	17553
contig_89524_1	369654
contig_89537_1	319986
contig_89540_1	121062
contig_89543_1	127475
contig_89550_1	444189
contig_8957_1	41261
contig_89574_1	35000
contig_89575_1	57078
contig_8960_1	86732
contig_89605_1	99210
contig_89616_1	14860
contig_89617_1	42844
contig_89641_1	39527
contig_89643_1	27475
contig_89657_1	50814
contig_89662_1	4940
contig_89668_1	30160
contig_89672_1	24896
contig_89684_1	49168
contig_89716_1	28019
contig_89727_1	88165
contig_89747_1	13872
contig_89750_1	18653
contig_89751_1	86409
contig_8977_1	47551
contig_89773_1	55339
contig_89777_1	50051
contig_89780_1	92837
contig_8981_1	147998
contig_89811_1	42493
contig_89812_1	45165
contig_89825_1	26557
contig_8983_1	10426
contig_89831_1	60454
contig_89835_1	56436
contig_89839_1	18241
contig_89840_1	96118
contig_89841_1	89471
contig_89848_1	80035
contig_89858_1	70667
contig_89860_1	71191
contig_89864_1	21884
contig_89866_1	69346
contig_89870_1	171802
contig_89879_1	92816
contig_89882_1	90921
contig_89896_1	51212
contig_89905_1	246236
contig_8992_1	3952
contig_89922_1	32972
contig_89929_1	44382
contig_89934_1	44009
contig_89936_1	33029
contig_89946_1	42837
contig_89948_1	26797
contig_89950_1	120351
contig_89953_1	28455
contig_89956_1	62082
contig_8996_1	138778
contig_89970_1	61930
contig_89975_1	43082
contig_89978_1	26206
contig_8998_1	23488
contig_89991_1	38397
contig_89995_1	21314
contig_90001_1	23356
contig_90002_1	30987
contig_90005_1	49055
contig_90006_1	16171
contig_90014_1	47572
contig_9002_1	277343
contig_90022_1	38527
contig_90030_1	113430
contig_90035_1	131555
contig_90039_1	30391
contig_90043_1	59690
contig_90048_1	26592
contig_9005_1	513964
contig_90053_1	83759
contig_90055_1	132690
contig_90058_1	64267
contig_90072_1	23290
contig_90090_1	17219
contig_90095_1	50755
contig_90098_1	120376
contig_90108_1	30807
contig_90111_1	53408
contig_90119_1	20724
contig_90123_1	42603
contig_90133_1	103603
contig_90135_1	50449
contig_90139_1	49192
contig_90150_1	18421
contig_90159_1	23463
contig_9016_1	41068
contig_90160_1	31578
contig_9017_1	35463
contig_90184_1	13853
contig_9019_1	296436
contig_90207_1	101928
contig_90210_1	59800
contig_90213_1	263560
contig_90230_1	31090
contig_90243_1	34904
contig_90255_1	57028
contig_90257_1	41692
contig_90265_1	10583
contig_90266_1	10397
contig_90270_1	166048
contig_90277_1	175471
contig_90279_1	29744
contig_90280_1	25537
contig_90319_1	20001
contig_90323_1	48055
contig_90327_1	71879
contig_9033_1	761147
contig_90349_1	15312
contig_9037_1	356631
contig_90373_1	13569
contig_90395_1	21104
contig_904_1	25254
contig_90426_1	62118
contig_90430_1	174632
contig_90440_1	13089
contig_90479_1	16592
contig_90519_1	61324
contig_90521_1	105731
contig_90525_1	11114
contig_90527_1	48042
contig_90531_1	36191
contig_90536_1	30245
contig_90537_1	234747
contig_90548_1	18857
contig_90588_1	16560
contig_90596_1	25049
contig_90599_1	21413
contig_90604_1	78534
contig_90616_1	58733
contig_90620_1	31225
contig_90643_1	35510
contig_90652_1	30450
contig_90657_1	216854
contig_90665_1	38044
contig_90672_1	12119
contig_90673_1	48674
contig_90677_1	18523
contig_90679_1	48545
contig_90686_1	56438
contig_9069_1	821351
contig_907_1	736
contig_90730_1	125522
contig_9075_1	27896
contig_90759_1	19056
contig_90770_1	26063
contig_90774_1	64596
contig_90777_1	57687
contig_90788_1	87044
contig_90796_1	56876
contig_90802_1	31042
contig_90813_1	28957
contig_90826_1	30164
contig_90828_1	43220
contig_9083_1	1014
contig_90837_1	39211
contig_90839_1	167041
contig_9084_1	53188
contig_90845_1	26515
contig_90846_1	23909
contig_90850_1	61054
contig_90857_1	144723
contig_90865_1	116966
contig_90869_1	46221
contig_90877_1	30267
contig_90882_1	41500
contig_90900_1	17376
contig_90901_1	53805
contig_90911_1	15242
contig_90916_1	28191
contig_90917_1	35679
contig_90928_1	22685
contig_90930_1	42305
contig_90944_1	40151
contig_90945_1	22901
contig_90947_1	34112
contig_90957_1	53857
contig_9097_1	150615
contig_90971_1	212865
contig_90975_1	44664
contig_90980_1	16440
contig_90984_1	45031
contig_90990_1	65567
contig_91030_1	27991
contig_91041_1	14425
contig_91055_1	15482
contig_91057_1	74669
contig_91062_1	23416
contig_91064_1	110290
contig_9109_1	17108
contig_91091_1	27824
contig_91117_1	60300
contig_91123_1	286046
contig_91156_1	24586
contig_91165_1	2362
contig_91166_1	13021
contig_9118_1	2512
contig_91200_1	27040
contig_9122_1	173028
contig_91221_1	53058
contig_91265_1	1853
contig_9129_1	253177
contig_91298_1	7796
contig_91337_1	12043
contig_91338_1	19650
contig_91341_1	30246
contig_91350_1	23282
contig_91359_1	104913
contig_91367_1	29584
contig_91369_1	77720
contig_91379_1	36536
contig_91383_1	129258
contig_91386_1	32901
contig_91389_1	178259
contig_91397_1	97664
contig_91405_1	73212
contig_91414_1	31837
contig_91423_1	45083
contig_91433_1	57761
contig_91455_1	74435
contig_91458_1	29194
contig_91493_1	16563
contig_91496_1	13888
contig_9150_1	296802
contig_91502_1	14103
contig_91504_1	62250
contig_91506_1	73540
contig_91507_1	80458
contig_91509_1	75272
contig_91520_1	88003
contig_91545_1	239264
contig_9155_1	6851
contig_91556_1	26427
contig_91557_1	52719
contig_91566_1	277483
contig_91571_1	25253
contig_91573_1	37591
contig_91583_1	19519
contig_91586_1	84666
contig_91591_1	176696
contig_91593_1	39452
contig_91594_1	198000
contig_91608_1	98824
contig_91628_1	253960
contig_91629_1	18869
contig_91630_1	78999
contig_91639_1	31561
contig_91641_1	26342
contig_9165_1	67055
contig_91651_1	100932
contig_91653_1	79998
contig_91664_1	23761
contig_91665_1	51084
contig_9167_1	37637
contig_9168_1	85602
contig_91697_1	17837
contig_91701_1	105313
contig_91703_1	18648
contig_91711_1	2677
contig_91718_1	15589
contig_91751_1	1232
contig_91777_1	42213
contig_91780_1	120386
contig_91791_1	288903
contig_91799_1	45829
contig_91809_1	30888
contig_91855_1	80840
contig_91868_1	48782
contig_91903_1	505
contig_91905_1	10360
contig_91919_1	731
contig_91922_1	32684
contig_91949_1	3677
contig_91960_1	7864
contig_91968_1	97349
contig_91984_1	60908
contig_91987_1	32179
contig_9199_1	6523
contig_91994_1	49466
contig_9200_1	2908
contig_92003_1	9657
contig_92007_1	37110
contig_92012_1	20579
contig_92017_1	15012
contig_9202_1	324073
contig_92026_1	48550
contig_92037_1	6280
contig_92040_1	21303
contig_92041_1	29193
contig_92043_1	97674
contig_92053_1	41098
contig_92054_1	95042
contig_92060_1	66233
contig_92065_1	53975
contig_92069_1	139848
contig_9208_1	721
contig_92083_1	31492
contig_92088_1	82069
contig_92095_1	26290
contig_92097_1	35422
contig_92115_1	166772
contig_92125_1	89925
contig_92127_1	25776
contig_92135_1	137786
contig_92139_1	60956
contig_92143_1	17837
contig_92148_1	54878
contig_92167_1	6365
contig_92171_1	128805
contig_92186_1	24278
contig_92193_1	43545
contig_92198_1	75823
contig_92208_1	56269
contig_9221_1	2770
contig_92214_1	17109
contig_92224_1	50208
contig_92246_1	30733
contig_92257_1	33747
contig_92260_1	31931
contig_92265_1	42725
contig_92270_1	140422
contig_92294_1	1389
contig_92304_1	15782
contig_9232_1	192293
contig_92321_1	11536
contig_9236_1	3158
contig_92420_1	189059
contig_92438_1	253430
contig_92442_1	16771
contig_92445_1	17519
contig_92448_1	99753
contig_92450_1	155843
contig_92458_1	101874
contig_92467_1	78167
contig_92477_1	19666
contig_9248_1	39676
contig_92482_1	143049
contig_92488_1	32404
contig_9250_1	561
contig_92504_1	116956
contig_92506_1	7478
contig_92507_1	15623
contig_92520_1	33411
contig_92522_1	17701
contig_92527_1	17706
contig_92528_1	561
contig_92530_1	5695
contig_92531_1	12159
contig_9255_1	4681
contig_92563_1	62368
contig_92571_1	48333
contig_92573_1	71787
contig_9258_1	45384
contig_92587_1	64203
contig_92589_1	51245
contig_92592_1	86135
contig_92594_1	68685
contig_92599_1	106514
contig_92608_1	70214
contig_9261_1	20965
contig_92613_1	79186
contig_92617_1	76819
contig_92628_1	107508
contig_92629_1	177575
contig_92633_1	130801
contig_92638_1	14764
contig_92641_1	216641
contig_92652_1	160145
contig_92664_1	26498
contig_92665_1	23471
contig_92669_1	80678
contig_9267_1	42307
contig_92672_1	260850
contig_92675_1	53852
contig_92686_1	32099
contig_92688_1	59311
contig_92692_1	58443
contig_92695_1	15338
contig_92697_1	21101
contig_92698_1	3156
contig_92702_1	47142
contig_92706_1	31859
contig_92711_1	22023
contig_92740_1	38190
contig_92742_1	77221
contig_9276_1	9475
contig_92764_1	56358
contig_92793_1	166522
contig_92808_1	41470
contig_92809_1	61451
contig_9281_1	6709
contig_92814_1	226812
contig_92818_1	13090
contig_92821_1	210105
contig_92829_1	57716
contig_92833_1	90587
contig_92840_1	45498
contig_92855_1	55899
contig_92866_1	139433
contig_92879_1	138099
contig_92882_1	24760
contig_92884_1	146695
contig_92911_1	203010
contig_92913_1	104809
contig_92914_1	28476
contig_92916_1	25586
contig_92931_1	34870
contig_92936_1	141081
contig_92942_1	56609
contig_92944_1	69531
contig_92948_1	45618
contig_92949_1	88094
contig_92953_1	71908
contig_92963_1	26803
contig_92965_1	79027
contig_92967_1	49334
contig_92971_1	100534
contig_92982_1	69581
contig_93001_1	116774
contig_93011_1	122904
contig_93012_1	20763
contig_93020_1	16720
contig_93024_1	45149
contig_93036_1	153175
contig_93038_1	22693
contig_93041_1	104216
contig_93047_1	72986
contig_93063_1	25541
contig_93078_1	168830
contig_93083_1	1209990
contig_93099_1	55331
contig_9310_1	613
contig_9311_1	24687
contig_93113_1	31253
contig_93116_1	50744
contig_93119_1	22245
contig_9312_1	72146
contig_93126_1	26171
contig_93127_1	73927
contig_93128_1	71512
contig_93130_1	45219
contig_93144_1	17114
contig_93152_1	8260
contig_93157_1	33727
contig_93173_1	34650
contig_93179_1	29906
contig_9319_1	33526
contig_93195_1	228288
contig_93198_1	23751
contig_93199_1	88664
contig_932_1	70251
contig_93206_1	227528
contig_93215_1	2148
contig_93232_1	37045
contig_93241_1	41750
contig_93244_1	59390
contig_93255_1	55334
contig_93263_1	35733
contig_93270_1	173767
contig_9328_1	13042
contig_93296_1	43026
contig_9330_1	256329
contig_93305_1	18931
contig_93309_1	49698
contig_9331_1	1643
contig_93310_1	29589
contig_93311_1	135762
contig_93315_1	71044
contig_93322_1	60934
contig_93324_1	66640
contig_93328_1	54778
contig_93329_1	128001
contig_93348_1	85766
contig_93353_1	45274
contig_93360_1	33881
contig_93365_1	55903
contig_93370_1	60321
contig_93383_1	42476
contig_93391_1	11291
contig_93392_1	42677
contig_93396_1	18854
contig_93397_1	17847
contig_9340_1	209113
contig_93411_1	36626
contig_93420_1	169706
contig_93425_1	36498
contig_93430_1	29984
contig_93432_1	67220
contig_93439_1	24521
contig_93450_1	53972
contig_93459_1	16253
contig_93461_1	73905
contig_93487_1	25573
contig_9349_1	27742
contig_93493_1	82798
contig_93497_1	17833
contig_9350_1	726
contig_93500_1	70408
contig_93502_1	128820
contig_93514_1	105962
contig_93516_1	113379
contig_93531_1	95721
contig_93532_1	31620
contig_93536_1	11812
contig_93546_1	37068
contig_9355_1	13224
contig_93556_1	32419
contig_9356_1	20104
contig_93563_1	23839
contig_93579_1	26470
contig_93581_1	16955
contig_93585_1	24362
contig_93587_1	23842
contig_93590_1	107789
contig_93600_1	78025
contig_93607_1	39727
contig_93615_1	22615
contig_93621_1	18737
contig_93628_1	49268
contig_9364_1	865
contig_93647_1	48760
contig_93677_1	22386
contig_93686_1	13929
contig_9370_1	36611
contig_93704_1	23366
contig_93715_1	69736
contig_93724_1	71896
contig_93727_1	175375
contig_93739_1	273274
contig_93762_1	63111
contig_93764_1	114720
contig_93779_1	28871
contig_9378_1	125222
contig_93782_1	31754
contig_93785_1	63508
contig_93799_1	10538
contig_93804_1	28602
contig_93806_1	23408
contig_93807_1	48478
contig_93809_1	93461
contig_9381_1	42153
contig_93817_1	67694
contig_93822_1	19362
contig_93829_1	394091
contig_93831_1	327439
